order_id,SKU,qty,x,y,ABC
103205,WGHG3L,1,15,5,C
103205,WGHG3L,1,15,5,C
103204,5MNTT7,1,15,5,C
103204,5MNTT7,1,15,5,C
103204,5MNTT7,1,14,6,C
103204,5MNTT7,1,14,5,C
103204,5MNTT7,1,15,6,C
103203,RAUDQ6,1,14,5,C
103203,RAUDQ6,1,14,5,C
103203,I1KDJ0,2,15,5,C
103202,SMMRK3,1,15,6,C
103202,8N10W9,1,15,5,C
103202,8N10W9,1,14,5,C
103202,8N10W9,1,14,6,C
103202,U95NWB,1,15,6,C
103202,KTDZY0,1,15,5,C
103202,V7JUQL,1,14,5,C
103201,J3FI7N,2,15,6,C
103200,8D9SAW,1,14,5,C
103199,Z8KPP8,3,14,5,C
103198,Q50W5L,1,15,6,C
103197,O9YFO8,1,15,6,C
103197,O9YFO8,1,14,6,C
103197,O9YFO8,1,15,6,C
103196,U95NWB,1,14,6,C
103195,5MNTT7,1,15,5,C
103195,5MNTT7,3,15,5,C
103195,5MNTT7,5,14,6,C
103195,5MNTT7,3,14,5,C
103195,5MNTT7,5,14,6,C
103195,5MNTT7,2,14,6,C
103195,5MNTT7,4,14,6,C
103195,5MNTT7,2,14,5,C
103194,F73ZE1,1,15,6,C
103193,5MNTT7,1,15,5,C
103193,5MNTT7,1,14,6,C
103193,5MNTT7,1,15,5,C
103193,5MNTT7,1,15,5,C
103192,DGAONE,1,15,5,C
103191,DGAONE,1,15,5,C
103191,Z8KPP8,2,15,5,C
103190,AHR20O,2,15,6,C
103189,HGXJD0,1,15,6,C
103189,HGXJD0,1,14,5,C
103189,F73ZE1,1,14,6,C
103189,F73ZE1,2,15,6,C
103189,F73ZE1,1,14,5,C
103189,F73ZE1,3,14,6,C
103189,F73ZE1,3,14,6,C
103189,F73ZE1,1,15,6,C
103189,HGXJD0,2,15,6,C
103189,F73ZE1,2,15,5,C
103189,F73ZE1,1,15,5,C
103188,SMMRK3,1,15,6,C
103187,IA7X1P,1,14,6,C
103187,G8ASPE,1,14,6,C
103187,TNAHD4,1,15,5,C
103187,TNAHD4,1,14,5,C
103187,JEGRCL,1,15,5,C
103186,W25EZN,2,14,6,C
103186,PP9DNA,1,14,5,C
103186,EQQBND,1,15,5,C
103186,I1KDJ0,1,15,6,C
103186,JEGRCL,1,14,5,C
103185,DGAONE,1,15,5,C
103184,DGAONE,1,14,6,C
103184,DGAONE,3,15,6,C
103184,G8ASPE,2,15,6,C
103184,Z8KPP8,6,14,6,C
103183,DGAONE,1,15,5,C
103182,U95NWB,1,15,6,C
103182,NJVZEL,1,14,6,C
103182,0LNUOV,1,14,5,C
103182,DGAONE,1,14,6,C
103182,DGAONE,1,14,6,C
103182,RUUOCB,1,14,5,C
103182,WRRW1W,1,15,6,C
103182,AB9XBU,1,15,6,C
103182,AB9XBU,1,15,5,C
103180,DGAONE,2,14,6,C
103180,G8ASPE,1,15,6,C
103179,KZ5VR3,1,15,5,C
103178,5MNTT7,2,15,5,C
103178,5MNTT7,4,14,6,C
103178,5MNTT7,4,15,5,C
103178,5MNTT7,3,14,5,C
103178,5MNTT7,3,15,6,C
103178,5MNTT7,2,15,5,C
103178,5MNTT7,2,14,5,C
103177,HGXJD0,1,14,6,C
103177,F73ZE1,1,15,6,C
103177,F73ZE1,1,15,5,C
103177,F73ZE1,1,14,6,C
103177,F73ZE1,1,15,6,C
103177,F73ZE1,1,15,5,C
103176,HGXJD0,1,14,6,C
103176,HGXJD0,1,15,6,C
103176,F73ZE1,1,15,5,C
103175,F73ZE1,1,14,5,C
103174,8N10W9,1,15,5,C
103174,8N10W9,1,15,5,C
103174,8N10W9,1,14,6,C
103174,8N10W9,1,15,5,C
103174,8N10W9,1,14,6,C
103174,56TC1Z,1,14,5,C
103174,ZRCYSH,1,14,5,C
103174,ZRCYSH,1,14,6,C
103174,ZRCYSH,1,15,6,C
103174,ZRCYSH,1,15,6,C
103174,ZRCYSH,1,15,6,C
103173,8N10W9,2,14,5,C
103173,8N10W9,1,15,6,C
103173,8N10W9,1,14,5,C
103173,6M2FJM,1,15,5,C
103172,F73ZE1,1,15,5,C
103172,F73ZE1,1,14,5,C
103172,F73ZE1,3,14,5,C
103171,5MNTT7,1,15,5,C
103171,5MNTT7,1,14,5,C
103171,5MNTT7,1,14,5,C
103171,5MNTT7,1,15,6,C
103170,7BU1V7,1,15,5,C
103170,XUZJ74,1,15,6,C
103170,XUZJ74,1,14,6,C
103170,SMMRK3,1,14,5,C
103170,SMMRK3,1,15,5,C
103170,ZRCYSH,2,14,6,C
103170,5HQR89,1,15,5,C
103170,WRRW1W,1,15,5,C
103170,ZRCYSH,2,15,6,C
103170,ZRCYSH,2,15,6,C
103170,ZRCYSH,2,15,5,C
103170,ZRCYSH,1,15,5,C
103170,ZRCYSH,2,15,6,C
103170,ZRCYSH,1,15,5,C
103170,ZRCYSH,1,15,5,C
103170,5HQR89,1,15,6,C
103170,37VA62,2,14,6,C
103170,WRRW1W,1,14,5,C
103170,WRRW1W,1,15,5,C
103169,RAUDQ6,1,15,5,C
103169,ZRCYSH,1,15,5,C
103168,DGAONE,1,14,5,C
103167,DGAONE,1,15,5,C
103166,DGAONE,1,15,5,C
103166,37VA62,1,14,5,C
103166,37VA62,2,14,5,C
103166,8N10W9,1,15,6,C
103166,37VA62,1,15,6,C
103166,37VA62,2,15,5,C
103166,37VA62,1,15,5,C
103166,37VA62,1,15,6,C
103165,8N10W9,1,15,5,C
103165,8N10W9,1,15,5,C
103165,8N10W9,1,15,5,C
103165,5HQR89,1,14,5,C
103165,5HQR89,1,15,5,C
103164,8N10W9,1,14,6,C
103164,8N10W9,1,15,5,C
103164,8N10W9,1,15,5,C
103164,8N10W9,1,15,6,C
103164,DGAONE,1,15,6,C
103163,56TC1Z,1,15,5,C
103163,ZRCYSH,1,14,6,C
103163,5HQR89,1,14,6,C
103163,5HQR89,1,15,6,C
103163,O7AXAK,1,15,6,C
103163,O7AXAK,1,14,5,C
103162,AHR20O,1,14,6,C
103161,8N10W9,1,15,5,C
103161,8N10W9,1,14,5,C
103160,8N10W9,1,14,5,C
103160,8N10W9,1,14,5,C
103160,J3FI7N,1,15,6,C
103159,LXJQVG,1,15,5,C
103159,O7AXAK,1,14,6,C
103158,8N10W9,1,14,6,C
103158,5HQR89,1,14,5,C
103158,5HQR89,2,15,6,C
103157,8N10W9,1,14,5,C
103157,8N10W9,1,15,6,C
103157,8N10W9,1,15,5,C
103156,8N10W9,2,14,5,C
103156,8N10W9,1,15,5,C
103156,8N10W9,1,14,5,C
103156,8N10W9,1,14,6,C
103156,2T1DJM,1,14,6,C
103156,2T1DJM,1,14,6,C
103156,2T1DJM,1,15,5,C
103156,2T1DJM,1,14,5,C
103156,ZRCYSH,1,15,5,C
103156,5HQR89,1,15,6,C
103156,8N10W9,1,14,5,C
103155,8N10W9,1,14,5,C
103155,8N10W9,1,14,6,C
103155,DGAONE,1,15,6,C
103154,8N10W9,1,15,6,C
103154,8N10W9,1,15,5,C
103154,8N10W9,1,15,6,C
103154,2T1DJM,1,15,5,C
103154,2T1DJM,1,15,6,C
103153,WGHG3L,1,15,6,C
103153,WGHG3L,1,15,6,C
103153,I1KDJ0,1,15,5,C
103153,I1KDJ0,1,14,5,C
103152,K3YA1X,1,15,5,C
103152,8N10W9,1,15,5,C
103152,8N10W9,2,14,5,C
103152,8N10W9,1,15,5,C
103152,8N10W9,1,14,5,C
103152,2T1DJM,2,14,5,C
103152,2T1DJM,1,14,5,C
103152,ZRCYSH,1,15,6,C
103151,2T1DJM,1,14,5,C
103151,2T1DJM,1,15,5,C
103151,2T1DJM,1,15,5,C
103151,ZRCYSH,1,15,5,C
103150,05W6TK,1,15,5,C
103149,56TC1Z,1,15,5,C
103149,ZRCYSH,1,15,5,C
103148,56TC1Z,1,15,6,C
103148,56TC1Z,1,15,6,C
103148,56TC1Z,1,15,6,C
103148,ZRCYSH,1,15,6,C
103148,ZRCYSH,1,14,5,C
103147,8N10W9,1,15,6,C
103147,5HQR89,1,14,5,C
103147,WGHG3L,1,14,6,C
103147,WGHG3L,1,15,6,C
103146,8N10W9,1,15,6,C
103146,2T1DJM,1,14,6,C
103145,8N10W9,1,15,5,C
103145,8N10W9,1,14,5,C
103145,ZRCYSH,1,15,5,C
103145,I1KDJ0,1,15,6,C
103145,I1KDJ0,1,15,5,C
103144,WRRW1W,1,14,5,C
103144,WRRW1W,1,14,5,C
103144,2T1DJM,1,15,6,C
103144,DGAONE,1,15,6,C
103144,WRRW1W,1,15,5,C
103144,WRRW1W,1,15,6,C
103144,WRRW1W,1,15,6,C
103144,WRRW1W,1,14,5,C
103144,WRRW1W,1,15,6,C
103144,WRRW1W,1,14,6,C
103143,TNZ1OO,2,15,5,C
103143,TNZ1OO,1,14,5,C
103142,DGAONE,1,15,5,C
103141,ZX6MUV,1,15,6,C
103141,ZX6MUV,2,15,6,C
103140,8N10W9,1,14,6,C
103140,WGHG3L,1,15,6,C
103140,I1KDJ0,2,14,5,C
103140,I1KDJ0,1,14,5,C
103140,WRRW1W,1,14,5,C
103140,WRRW1W,1,14,5,C
103140,WRRW1W,1,14,6,C
103140,WRRW1W,1,14,6,C
103139,AHR20O,1,15,5,C
103138,4E0KXI,1,15,5,C
103138,WRRW1W,1,14,5,C
103138,WRRW1W,1,15,6,C
103137,WRRW1W,2,15,5,C
103137,WRRW1W,1,14,5,C
103137,WRRW1W,1,15,6,C
103137,WRRW1W,1,15,5,C
103136,DGAONE,1,14,5,C
103136,DGAONE,2,14,6,C
103136,I1KDJ0,1,15,5,C
103136,I1KDJ0,1,15,6,C
103136,I1KDJ0,1,14,5,C
103136,I1KDJ0,1,15,5,C
103136,WRRW1W,1,14,6,C
103136,WRRW1W,1,15,6,C
103136,WRRW1W,2,14,6,C
103136,WRRW1W,1,14,6,C
103136,4SD17H,1,14,5,C
103136,4SD17H,1,15,5,C
103136,4SD17H,1,15,5,C
103136,I1KDJ0,1,14,5,C
103136,WRRW1W,1,15,5,C
103136,WRRW1W,1,14,6,C
103136,WRRW1W,1,15,6,C
103135,AHR20O,3,14,6,C
103134,I1KDJ0,1,15,5,C
103134,I1KDJ0,1,15,5,C
103134,I1KDJ0,1,14,6,C
103134,WRRW1W,1,14,6,C
103134,WRRW1W,1,15,6,C
103134,WRRW1W,1,15,6,C
103134,WRRW1W,1,15,5,C
103134,WRRW1W,1,15,5,C
103134,WRRW1W,2,15,5,C
103134,WRRW1W,1,15,6,C
103133,WGHG3L,1,15,6,C
103133,WGHG3L,1,15,5,C
103132,AHR20O,1,15,6,C
103131,WGHG3L,1,15,6,C
103131,WGHG3L,1,14,5,C
103131,WGHG3L,1,15,6,C
103130,7BU1V7,2,14,5,C
103130,7BU1V7,2,15,5,C
103130,7BU1V7,2,15,6,C
103130,7BU1V7,2,14,5,C
103130,XUZJ74,2,14,6,C
103130,XUZJ74,2,14,6,C
103130,SMMRK3,1,14,5,C
103130,SMMRK3,1,14,5,C
103130,SMMRK3,2,15,6,C
103130,7BU1V7,1,14,6,C
103130,XUZJ74,1,14,5,C
103130,AKP0A7,1,14,6,C
103130,AKP0A7,2,15,5,C
103130,AKP0A7,1,15,5,C
103130,AKP0A7,1,15,5,C
103130,AKP0A7,1,14,6,C
103129,J3FI7N,1,14,6,C
103128,56TC1Z,1,15,6,C
103127,5MNTT7,1,15,5,C
103127,5MNTT7,1,14,5,C
103127,5MNTT7,2,14,5,C
103127,5MNTT7,1,14,6,C
103127,5MNTT7,1,14,6,C
103127,5MNTT7,1,15,5,C
103126,DGAONE,1,14,6,C
103125,M67GNC,1,14,6,C
103124,EQQBND,2,15,6,C
103123,AHR20O,3,14,5,C
103122,Z8KPP8,1,14,6,C
103121,NISP6K,1,14,6,C
103120,I1KDJ0,4,14,5,C
103120,D05ZS7,2,15,6,C
103119,TB6WIP,2,14,5,C
103119,UU4A1K,1,14,5,C
103118,0SJH1Z,3,14,6,C
103118,0SJH1Z,4,15,5,C
103117,0SJH1Z,1,14,6,C
103116,J3FI7N,1,14,5,C
103116,J3FI7N,1,15,6,C
103116,WRRW1W,1,14,5,C
103116,WRRW1W,1,14,6,C
103115,SMMRK3,1,15,5,C
103115,WGHG3L,1,14,6,C
103115,KTDZY0,1,15,5,C
103114,W25EZN,1,15,6,C
103114,W25EZN,1,14,5,C
103114,W25EZN,2,14,5,C
103114,W25EZN,1,15,5,C
103114,V7JUQL,1,14,6,C
103114,WRRW1W,1,15,5,C
103114,WRRW1W,1,14,5,C
103114,84ABYS,1,15,6,C
103113,TAHFOD,1,14,6,C
103112,8N10W9,1,14,5,C
103111,QTMT7N,1,15,5,C
103110,QTMT7N,1,14,5,C
103109,8N10W9,1,14,5,C
103108,SMMRK3,1,14,6,C
103108,TBCCF7,1,15,5,C
103108,J3FI7N,1,14,6,C
103108,KTDZY0,3,14,6,C
103108,WGHG3L,3,15,5,C
103108,8N10W9,2,15,5,C
103108,KTDZY0,1,15,5,C
103108,KTDZY0,1,15,5,C
103108,WGHG3L,3,15,6,C
103108,WGHG3L,6,14,6,C
103108,WGHG3L,8,14,6,C
103108,2LPO6D,2,14,5,C
103108,X31OGS,1,14,5,C
103108,8N10W9,1,14,5,C
103108,J3FI7N,1,14,6,C
103108,KTDZY0,1,15,6,C
103108,WGHG3L,8,14,6,C
103108,WGHG3L,8,15,6,C
103108,WGHG3L,2,15,5,C
103108,F29V5I,1,15,5,C
103108,2LPO6D,2,14,6,C
103108,8N10W9,2,14,6,C
103108,8N10W9,2,14,6,C
103108,UHYJ3A,1,15,5,C
103108,KTDZY0,2,14,5,C
103108,KTDZY0,1,15,5,C
103108,KTDZY0,1,15,6,C
103108,6M2FJM,1,15,5,C
103108,WGHG3L,3,15,5,C
103108,WGHG3L,5,14,5,C
103108,WGHG3L,2,14,6,C
103108,WGHG3L,2,14,5,C
103108,WRRW1W,1,15,6,C
103107,7BU1V7,1,15,6,C
103107,7BU1V7,1,14,6,C
103107,7BU1V7,1,14,6,C
103107,7BU1V7,1,14,6,C
103107,7BU1V7,2,15,6,C
103107,7BU1V7,2,15,5,C
103107,7BU1V7,1,15,6,C
103107,7BU1V7,1,14,6,C
103107,8N10W9,1,14,5,C
103107,8N10W9,1,15,5,C
103107,TBCCF7,1,15,6,C
103107,U95NWB,1,15,5,C
103107,U95NWB,1,15,5,C
103107,8D9SAW,1,14,6,C
103107,8D9SAW,1,15,6,C
103107,8D9SAW,2,15,6,C
103107,DGAONE,1,14,5,C
103107,DGAONE,2,14,5,C
103107,RUUOCB,1,14,5,C
103107,RUUOCB,1,15,6,C
103107,S90CD9,1,14,5,C
103107,8N10W9,3,14,5,C
103107,8N10W9,2,14,6,C
103107,TBCCF7,1,14,6,C
103107,TBCCF7,1,14,6,C
103107,QVFB0Q,1,14,5,C
103107,KTDZY0,1,15,6,C
103107,KTDZY0,1,14,5,C
103107,KTDZY0,1,15,5,C
103107,AKP0A7,2,14,5,C
103107,8D9SAW,1,15,6,C
103107,8D9SAW,2,15,6,C
103107,RUUOCB,2,15,5,C
103107,S90CD9,1,15,6,C
103107,WRRW1W,1,14,6,C
103107,TNAHD4,1,15,6,C
103107,TNAHD4,1,14,5,C
103107,2LPO6D,1,14,6,C
103107,2LPO6D,1,15,6,C
103107,8N10W9,1,15,5,C
103107,8N10W9,1,15,6,C
103107,TBCCF7,1,15,6,C
103107,TBCCF7,1,15,6,C
103107,U95NWB,1,15,5,C
103107,QVFB0Q,1,15,6,C
103107,KTDZY0,1,14,5,C
103107,KTDZY0,1,14,5,C
103107,AKP0A7,1,15,6,C
103107,8D9SAW,2,14,5,C
103107,8D9SAW,1,15,6,C
103107,RUUOCB,2,15,6,C
103107,RUUOCB,1,15,6,C
103107,S90CD9,2,15,6,C
103107,S90CD9,1,15,6,C
103107,WRRW1W,1,14,6,C
103107,WRRW1W,1,14,5,C
103107,TNAHD4,1,15,6,C
103107,TNAHD4,1,15,5,C
103107,2LPO6D,1,15,6,C
103107,2LPO6D,1,14,6,C
103107,8N10W9,1,15,5,C
103107,8N10W9,1,15,5,C
103107,TBCCF7,1,15,5,C
103107,QVFB0Q,1,15,6,C
103107,KTDZY0,1,14,5,C
103107,KTDZY0,1,14,6,C
103107,8D9SAW,1,14,5,C
103107,8D9SAW,2,15,6,C
103107,DGAONE,1,14,6,C
103107,RUUOCB,1,14,6,C
103107,RUUOCB,1,15,6,C
103107,S90CD9,1,14,6,C
103107,S90CD9,1,14,5,C
103107,S90CD9,1,15,5,C
103107,WRRW1W,1,14,6,C
103107,TNAHD4,1,14,6,C
103107,TNAHD4,2,14,5,C
103107,TNAHD4,2,15,5,C
103107,TNAHD4,2,15,6,C
103107,2LPO6D,1,14,5,C
103107,TBCCF7,1,15,6,C
103107,U95NWB,1,14,6,C
103107,QVFB0Q,2,14,6,C
103107,KTDZY0,1,14,5,C
103107,AKP0A7,2,15,6,C
103107,8D9SAW,2,14,5,C
103107,8D9SAW,1,14,5,C
103107,8D9SAW,2,14,6,C
103107,DGAONE,1,15,5,C
103107,RUUOCB,1,15,6,C
103107,RUUOCB,1,15,5,C
103107,RUUOCB,2,14,6,C
103107,S90CD9,1,15,5,C
103107,S90CD9,1,14,5,C
103107,S90CD9,2,15,5,C
103107,TNAHD4,1,14,6,C
103107,TNAHD4,2,15,5,C
103107,8N10W9,1,15,6,C
103107,8D9SAW,1,15,5,C
103107,8D9SAW,1,15,6,C
103106,XUZJ74,1,15,6,C
103106,XUZJ74,1,14,5,C
103106,XUZJ74,1,14,5,C
103106,XUZJ74,1,14,6,C
103106,XUZJ74,1,14,5,C
103106,XUZJ74,1,14,5,C
103106,XUZJ74,1,15,5,C
103106,SMMRK3,1,15,6,C
103106,SMMRK3,1,15,6,C
103106,SMMRK3,1,14,5,C
103106,SMMRK3,1,15,6,C
103106,SMMRK3,1,15,6,C
103106,B24J86,1,15,6,C
103106,DGAONE,1,15,6,C
103105,CD1NU9,1,14,5,C
103105,CD1NU9,1,14,6,C
103105,CD1NU9,1,15,5,C
103105,5MNTT7,1,14,5,C
103105,5MNTT7,2,15,6,C
103105,WGHG3L,1,15,6,C
103105,CD1NU9,1,14,6,C
103105,CD1NU9,1,14,6,C
103105,CD1NU9,1,14,5,C
103105,CD1NU9,1,15,6,C
103105,CD1NU9,1,15,5,C
103105,CD1NU9,1,14,6,C
103105,5MNTT7,2,15,5,C
103105,5MNTT7,2,14,6,C
103105,5MNTT7,2,15,5,C
103105,5MNTT7,2,14,6,C
103105,5MNTT7,1,15,6,C
103105,WGHG3L,1,14,5,C
103105,WGHG3L,1,14,6,C
103105,WGHG3L,1,14,5,C
103105,WGHG3L,1,14,5,C
103104,G8ASPE,1,14,5,C
103103,5MNTT7,1,14,6,C
103103,5MNTT7,1,15,5,C
103103,5MNTT7,2,15,5,C
103103,5MNTT7,1,14,6,C
103103,5MNTT7,1,14,6,C
103102,AHR20O,22,15,5,C
103101,AHR20O,7,14,6,C
103101,AHR20O,4,14,6,C
103101,AHR20O,1,15,6,C
103100,AHR20O,11,15,5,C
103099,A7MDBC,1,14,6,C
103098,05W6TK,1,15,6,C
103097,T3NVTG,1,14,6,C
103096,Z8KPP8,5,14,5,C
103095,X31OGS,1,14,6,C
103094,Z8KPP8,23,14,5,C
103093,WRRW1W,5,14,6,C
103092,WRRW1W,4,14,5,C
103091,5X8RAN,2,15,5,C
103090,F73ZE1,3,14,5,C
103089,HGXJD0,2,14,5,C
103089,HGXJD0,2,14,6,C
103089,HGXJD0,2,15,5,C
103088,F73ZE1,2,14,5,C
103087,HGXJD0,2,15,6,C
103086,PP9DNA,1,14,6,C
103086,PP9DNA,1,15,6,C
103085,PP9DNA,1,14,5,C
103084,PP9DNA,1,15,6,C
103083,PP9DNA,1,14,6,C
103082,UHYJ3A,1,15,5,C
103081,WH1BJI,1,15,6,C
103081,WH1BJI,1,15,6,C
103080,SMMRK3,1,14,6,C
103080,S90CD9,1,15,5,C
103079,DGAONE,1,15,5,C
103078,800OVF,2,15,6,C
103078,S90CD9,2,14,5,C
103078,4E0KXI,2,14,5,C
103078,37VA62,4,15,5,C
103078,37VA62,4,14,5,C
103078,37VA62,4,15,6,C
103078,800OVF,2,15,5,C
103078,800OVF,2,14,5,C
103078,S90CD9,2,15,6,C
103078,S90CD9,2,15,5,C
103078,4E0KXI,2,14,6,C
103078,4E0KXI,2,14,5,C
103078,37VA62,4,14,6,C
103078,800OVF,2,14,5,C
103078,S90CD9,2,14,5,C
103078,4E0KXI,2,14,5,C
103077,DGAONE,2,14,5,C
103076,G8ASPE,1,14,5,C
103075,HXQR4L,1,14,5,C
103074,5MNTT7,2,15,5,C
103074,5MNTT7,2,14,6,C
103074,5MNTT7,2,14,5,C
103073,F73ZE1,2,15,6,C
103072,F73ZE1,1,14,5,C
103072,F73ZE1,1,15,6,C
103071,HXQR4L,2,14,6,C
103070,F73ZE1,3,14,5,C
103069,F73ZE1,1,15,6,C
103068,F73ZE1,1,14,5,C
103067,8D9SAW,1,15,6,C
103067,8D9SAW,1,14,6,C
103067,8D9SAW,1,15,6,C
103067,8D9SAW,1,14,5,C
103067,8D9SAW,1,15,6,C
103067,WRRW1W,1,14,6,C
103067,WRRW1W,1,15,6,C
103066,RAUDQ6,1,14,6,C
103066,TBCCF7,2,14,6,C
103066,TBCCF7,1,15,6,C
103065,EUMBM7,1,15,5,C
103064,37VA62,1,14,6,C
103063,Q164T6,1,14,6,C
103062,W25EZN,1,15,6,C
103061,2Z7ZEP,1,14,5,C
103060,4E0KXI,1,14,6,C
103059,RUUOCB,1,15,5,C
103058,W25EZN,1,15,6,C
103057,IA7X1P,1,15,5,C
103056,IA7X1P,1,14,6,C
103055,37VA62,1,14,6,C
103054,W25EZN,1,15,5,C
103053,N6JU7C,1,14,6,C
103053,Q50W5L,1,14,6,C
103052,5MNTT7,1,14,6,C
103052,5MNTT7,1,14,6,C
103051,05W6TK,1,15,6,C
103050,05W6TK,2,15,5,C
103049,8N10W9,1,14,6,C
103049,8N10W9,1,14,6,C
103049,NJVZEL,1,14,6,C
103049,CD1NU9,1,14,6,C
103049,8D9SAW,1,14,6,C
103049,8D9SAW,1,14,6,C
103049,LXJQVG,1,14,5,C
103049,LXJQVG,2,14,5,C
103049,LXJQVG,1,14,6,C
103049,WRRW1W,1,15,6,C
103049,WRRW1W,1,15,5,C
103049,CD1NU9,1,15,6,C
103049,CD1NU9,2,15,5,C
103048,DGAONE,1,14,6,C
103047,DGAONE,1,15,6,C
103046,8N10W9,1,14,6,C
103046,8N10W9,1,14,5,C
103046,CD1NU9,1,15,6,C
103046,CD1NU9,1,15,5,C
103046,CD1NU9,1,15,6,C
103046,WGHG3L,1,15,5,C
103045,RAUDQ6,1,15,5,C
103044,AB9XBU,1,15,5,C
103043,V7JUQL,1,15,6,C
103042,U95NWB,1,15,6,C
103041,B24J86,1,15,5,C
103040,4SD17H,1,14,5,C
103039,SSQFQA,1,15,6,C
103038,W25EZN,1,15,5,C
103037,B24J86,1,14,6,C
103036,U95NWB,1,14,6,C
103035,7BU1V7,1,14,6,C
103034,I1X92B,1,15,5,C
103033,8N10W9,1,14,5,C
103032,8N10W9,1,15,5,C
103031,QM2UH1,1,15,6,C
103030,AB9XBU,1,14,6,C
103029,LXJQVG,1,14,6,C
103028,8N10W9,1,15,6,C
103027,B24J86,1,14,5,C
103026,LXJQVG,1,14,6,C
103025,LXJQVG,1,15,6,C
103024,LXJQVG,1,14,6,C
103023,RAUDQ6,1,15,6,C
103022,1ENECA,1,14,5,C
103021,LXJQVG,1,14,6,C
103020,XUZJ74,1,15,6,C
103019,V7JUQL,1,15,6,C
103018,XUZJ74,1,14,6,C
103017,U8203G,1,15,5,C
103016,G8ASPE,1,14,6,C
103015,2T1DJM,1,15,6,C
103014,8N10W9,1,14,6,C
103013,S90CD9,1,14,5,C
103012,HLOISD,1,15,5,C
103011,RAUDQ6,2,15,5,C
103010,B24J86,1,15,5,C
103009,1JT1XB,1,15,5,C
103008,1JT1XB,2,15,6,C
103007,KUFVRI,1,15,6,C
103006,1JT1XB,2,14,5,C
103005,KUFVRI,1,14,5,C
103004,1JT1XB,1,15,6,C
103004,6M2FJM,1,15,6,C
103003,KUFVRI,2,14,5,C
103002,KUFVRI,1,14,6,C
103002,KUFVRI,1,15,5,C
103001,KUFVRI,1,14,5,C
103001,KUFVRI,1,14,6,C
103001,6M2FJM,1,15,5,C
103000,KUFVRI,1,15,5,C
103000,WRRW1W,2,15,5,C
102999,KUFVRI,1,15,5,C
102999,WRRW1W,1,15,6,C
102998,KUFVRI,1,15,6,C
102998,1JT1XB,1,15,6,C
102998,1ENECA,1,14,5,C
102998,G8ASPE,1,14,6,C
102998,WRRW1W,1,15,5,C
102997,XUZJ74,1,14,5,C
102997,KUFVRI,1,14,6,C
102997,KTDZY0,1,14,5,C
102997,G8ASPE,1,15,5,C
102996,2T1DJM,1,14,5,C
102996,G8ASPE,1,15,6,C
102996,G8ASPE,1,14,5,C
102996,WRRW1W,4,14,6,C
102995,XUZJ74,1,15,6,C
102995,1ENECA,1,15,6,C
102994,KUFVRI,1,15,5,C
102994,2T1DJM,2,15,5,C
102994,KTDZY0,2,15,6,C
102994,G8ASPE,1,15,5,C
102994,G8ASPE,1,15,5,C
102994,WRRW1W,1,14,6,C
102993,XUZJ74,1,15,5,C
102993,XUZJ74,1,14,5,C
102993,KUFVRI,1,14,5,C
102993,1JT1XB,1,15,6,C
102993,WRRW1W,1,14,6,C
102992,2T1DJM,1,14,6,C
102992,1ENECA,1,15,5,C
102991,KUFVRI,1,15,6,C
102990,2T1DJM,1,15,6,C
102990,1JT1XB,1,14,5,C
102990,1ENECA,2,14,6,C
102990,G8ASPE,1,15,5,C
102990,WRRW1W,2,14,5,C
102989,2T1DJM,1,14,6,C
102989,2T1DJM,1,14,5,C
102989,1JT1XB,1,15,5,C
102989,1ENECA,1,14,5,C
102989,1ENECA,1,15,5,C
102989,1ENECA,1,14,6,C
102989,UNPPMJ,1,14,5,C
102988,KUFVRI,1,14,5,C
102988,2T1DJM,1,14,5,C
102987,WRRW1W,1,15,5,C
102986,2T1DJM,1,15,5,C
102986,2T1DJM,1,15,6,C
102986,G8ASPE,1,15,6,C
102985,KUFVRI,1,15,5,C
102985,KUFVRI,1,15,6,C
102985,1JT1XB,1,14,6,C
102985,1JT1XB,1,15,5,C
102984,6M2FJM,1,14,5,C
102983,KUFVRI,1,14,5,C
102983,KUFVRI,1,15,6,C
102982,KUFVRI,1,15,5,C
102982,KUFVRI,1,14,5,C
102981,KUFVRI,2,15,6,C
102981,KUFVRI,1,15,5,C
102980,KUFVRI,2,15,6,C
102979,KUFVRI,1,14,6,C
102979,KUFVRI,1,14,5,C
102978,KUFVRI,2,15,6,C
102977,KUFVRI,1,15,6,C
102977,KUFVRI,1,14,5,C
102976,KUFVRI,2,15,6,C
102975,KUFVRI,1,14,6,C
102975,1JT1XB,1,15,6,C
102974,KUFVRI,1,14,6,C
102974,KUFVRI,1,14,6,C
102973,WRRW1W,1,14,5,C
102972,KUFVRI,2,14,6,C
102971,KUFVRI,1,14,5,C
102971,KUFVRI,1,15,6,C
102970,KUFVRI,1,14,6,C
102970,KUFVRI,1,15,6,C
102969,KUFVRI,2,15,5,C
102968,KUFVRI,1,14,5,C
102968,KUFVRI,1,15,5,C
102967,KUFVRI,2,14,6,C
102966,1JT1XB,1,14,6,C
102966,1JT1XB,1,14,5,C
102965,KUFVRI,1,15,6,C
102965,KUFVRI,2,14,5,C
102965,2T1DJM,1,14,5,C
102965,2T1DJM,1,14,5,C
102965,1ENECA,1,14,6,C
102965,WRRW1W,1,15,6,C
102964,KUFVRI,2,15,6,C
102964,KUFVRI,1,15,5,C
102964,KUFVRI,2,15,5,C
102964,KUFVRI,2,15,6,C
