order_id,SKU,qty,x,y
106228,8N10W9,1,,
106228,8N10W9,1,,
106228,8N10W9,1,,
106228,8D9SAW,1,,
106228,LXJQVG,1,,
106227,7BU1V7,1,,
106227,SMMRK3,1,,
106227,SMMRK3,1,,
106227,8N10W9,1,,
106227,Q164T6,1,,
106226,U95NWB,1,,
106225,XUZJ74,1,,
106224,J3FI7N,1,,
106223,37VA62,1,,
106222,JEGRCL,1,,
106221,56TC1Z,1,,
106220,SWN7AU,1,,
106219,B24J86,1,,
106218,B24J86,1,,
106217,KUFVRI,1,,
106217,KUFVRI,1,,
106216,1JT1XB,1,,
106216,6M2FJM,1,,
106215,N6JU7C,1,,
106214,KUFVRI,1,,
106214,1JT1XB,1,,
106213,KUFVRI,1,,
106213,KUFVRI,1,,
106213,KUFVRI,1,,
106213,KUFVRI,1,,
106213,6M2FJM,1,,
106213,6M2FJM,1,,
106213,6M2FJM,1,,
106213,6M2FJM,1,,
106212,6M2FJM,1,,
106211,KUFVRI,1,,
106211,KUFVRI,1,,
106211,KUFVRI,1,,
106210,1JT1XB,2,,
106209,1JT1XB,1,,
106209,6M2FJM,1,,
106208,WRRW1W,1,,
106207,KUFVRI,2,,
106206,KUFVRI,1,,
106205,KUFVRI,1,,
106205,6M2FJM,1,,
106204,1ENECA,1,,
106204,6M2FJM,1,,
106204,QP56BU,1,,
106203,XUZJ74,1,,
106203,XUZJ74,1,,
106203,KUFVRI,1,,
106203,G8ASPE,1,,
106203,6M2FJM,1,,
106203,WRRW1W,2,,
106202,XUZJ74,1,,
106202,1JT1XB,1,,
106202,1ENECA,1,,
106202,1ENECA,1,,
106202,WRRW1W,1,,
106202,WRRW1W,1,,
106202,N6JU7C,1,,
106202,N6JU7C,1,,
106201,KUFVRI,1,,
106201,2T1DJM,1,,
106201,2T1DJM,2,,
106201,6M2FJM,1,,
106201,6M2FJM,1,,
106201,KUFVRI,2,,
106201,KUFVRI,3,,
106201,KUFVRI,3,,
106201,KUFVRI,4,,
106201,2T1DJM,3,,
106201,2T1DJM,3,,
106201,2T1DJM,4,,
106201,6M2FJM,2,,
106201,KUFVRI,3,,
106201,KUFVRI,1,,
106201,KUFVRI,2,,
106201,2T1DJM,2,,
106201,2T1DJM,3,,
106201,2T1DJM,1,,
106201,6M2FJM,1,,
106201,6M2FJM,2,,
106201,6M2FJM,1,,
106200,XUZJ74,2,,
106200,XUZJ74,1,,
106200,G8ASPE,1,,
106200,G8ASPE,1,,
106200,G8ASPE,1,,
106200,WRRW1W,2,,
106200,2T1DJM,1,,
106200,KTDZY0,2,,
106200,6M2FJM,2,,
106200,6M2FJM,1,,
106199,XUZJ74,2,,
106199,XUZJ74,1,,
106199,XUZJ74,1,,
106199,2T1DJM,1,,
106199,6M2FJM,1,,
106199,6M2FJM,1,,
106198,1ENECA,1,,
106198,G8ASPE,1,,
106198,G8ASPE,1,,
106197,XUZJ74,1,,
106197,XUZJ74,3,,
106196,2T1DJM,1,,
106196,2T1DJM,1,,
106196,6M2FJM,1,,
106195,XUZJ74,1,,
106195,KUFVRI,1,,
106195,1JT1XB,1,,
106195,1JT1XB,1,,
106195,6M2FJM,1,,
106195,6M2FJM,1,,
106194,2T1DJM,1,,
106194,KTDZY0,1,,
106194,1ENECA,2,,
106194,G8ASPE,1,,
106194,G8ASPE,2,,
106194,6M2FJM,2,,
106194,6M2FJM,1,,
106194,WRRW1W,1,,
106193,XUZJ74,1,,
106193,6M2FJM,2,,
106193,6M2FJM,1,,
106193,WRRW1W,2,,
106192,KUFVRI,1,,
106191,KUFVRI,1,,
106190,XUZJ74,1,,
106190,G8ASPE,1,,
106190,G8ASPE,1,,
106190,WRRW1W,1,,
106189,XUZJ74,1,,
106189,KUFVRI,1,,
106189,1JT1XB,1,,
106189,WRRW1W,2,,
106189,WRRW1W,1,,
106188,KUFVRI,2,,
106187,KUFVRI,1,,
106187,KUFVRI,1,,
106187,KUFVRI,1,,
106187,KUFVRI,1,,
106187,6M2FJM,1,,
106186,KUFVRI,1,,
106186,KUFVRI,1,,
106185,KUFVRI,1,,
106185,KUFVRI,1,,
106185,1JT1XB,1,,
106184,KUFVRI,2,,
106183,KUFVRI,1,,
106183,KUFVRI,1,,
106182,KUFVRI,1,,
106182,KUFVRI,1,,
106181,KUFVRI,1,,
106181,KUFVRI,1,,
106180,KUFVRI,2,,
106179,KUFVRI,2,,
106178,KUFVRI,1,,
106178,KUFVRI,3,,
106178,KUFVRI,1,,
106178,1JT1XB,3,,
106177,XUZJ74,2,,
106177,2T1DJM,1,,
106177,1ENECA,1,,
106177,G8ASPE,1,,
106177,WRRW1W,1,,
106177,2T1DJM,1,,
106177,1JT1XB,1,,
106177,KTDZY0,1,,
106177,WRRW1W,2,,
106176,KUFVRI,2,,
106176,1ENECA,1,,
106176,WRRW1W,1,,
106175,1ENECA,2,,
106174,2T1DJM,1,,
106174,6M2FJM,1,,
106173,WRRW1W,2,,
106173,WRRW1W,1,,
106172,2T1DJM,1,,
106172,1ENECA,1,,
106172,WRRW1W,1,,
106171,2T1DJM,1,,
106171,1ENECA,1,,
106171,6M2FJM,1,,
106171,6M2FJM,1,,
106170,G8ASPE,1,,
106170,2T1DJM,1,,
106169,KUFVRI,1,,
106169,KUFVRI,1,,
106169,KUFVRI,1,,
106169,1JT1XB,1,,
106169,1JT1XB,1,,
106169,1ENECA,1,,
106168,XUZJ74,1,,
106168,KUFVRI,1,,
106168,2T1DJM,1,,
106168,2T1DJM,1,,
106168,KTDZY0,1,,
106167,KUFVRI,1,,
106167,KUFVRI,1,,
106166,2T1DJM,1,,
106166,1ENECA,1,,
106165,1ENECA,1,,
106165,WRRW1W,1,,
106165,WRRW1W,1,,
106164,1ENECA,1,,
106164,6M2FJM,1,,
106164,WRRW1W,1,,
106163,KUFVRI,1,,
106163,1JT1XB,1,,
106163,2T1DJM,1,,
106163,2T1DJM,1,,
106163,1JT1XB,1,,
106163,1JT1XB,1,,
106163,1ENECA,1,,
106163,6M2FJM,1,,
106162,KUFVRI,1,,
106162,2T1DJM,1,,
106162,1ENECA,1,,
106162,G8ASPE,1,,
106162,WRRW1W,1,,
106161,KUFVRI,2,,
106160,KUFVRI,1,,
106160,KUFVRI,1,,
106159,KUFVRI,1,,
106159,KUFVRI,1,,
106158,KUFVRI,1,,
106158,KUFVRI,1,,
106157,KUFVRI,2,,
106156,KUFVRI,1,,
106156,2T1DJM,1,,
106155,2T1DJM,1,,
106155,KUFVRI,1,,
106155,2T1DJM,1,,
106155,6M2FJM,1,,
106154,KUFVRI,1,,
106154,KUFVRI,1,,
106154,KUFVRI,1,,
106153,KUFVRI,1,,
106153,1ENECA,1,,
106153,1ENECA,1,,
106153,1ENECA,1,,
106152,KUFVRI,1,,
106152,KUFVRI,1,,
106152,2T1DJM,1,,
106152,2T1DJM,1,,
106151,KUFVRI,1,,
106151,KUFVRI,1,,
106150,1JT1XB,1,,
106150,6M2FJM,1,,
106149,XUZJ74,1,,
106149,2T1DJM,1,,
106148,KUFVRI,1,,
106148,KUFVRI,1,,
106147,KUFVRI,1,,
106147,KUFVRI,1,,
106147,KUFVRI,1,,
106147,6M2FJM,1,,
106146,2T1DJM,1,,
106146,1JT1XB,1,,
106146,1ENECA,1,,
106146,G8ASPE,1,,
106146,6M2FJM,1,,
106146,WRRW1W,1,,
106145,KUFVRI,1,,
106145,KTDZY0,1,,
106145,WRRW1W,1,,
106144,XUZJ74,1,,
106144,KUFVRI,2,,
106144,KUFVRI,1,,
106144,1ENECA,1,,
106144,1ENECA,1,,
106144,6M2FJM,1,,
106143,2T1DJM,1,,
106143,1JT1XB,1,,
106143,6M2FJM,1,,
106143,WRRW1W,1,,
106142,KTDZY0,1,,
106142,G8ASPE,1,,
106142,KUFVRI,1,,
106141,KTDZY0,1,,
106141,KTDZY0,1,,
106140,KUFVRI,1,,
106140,KUFVRI,1,,
106139,KUFVRI,1,,
106139,2T1DJM,1,,
106139,1JT1XB,1,,
106139,1ENECA,1,,
106138,2T1DJM,1,,
106138,2T1DJM,1,,
106138,1JT1XB,1,,
106138,1ENECA,1,,
106138,1ENECA,1,,
106138,G8ASPE,1,,
106138,WRRW1W,1,,
106137,KUFVRI,1,,
106137,KUFVRI,1,,
106136,1JT1XB,1,,
106136,1JT1XB,1,,
106135,KUFVRI,2,,
106135,KUFVRI,1,,
106134,KUFVRI,1,,
106134,KUFVRI,2,,
106134,KUFVRI,3,,
106134,KUFVRI,3,,
106134,KUFVRI,6,,
106134,1JT1XB,1,,
106133,KUFVRI,1,,
106133,KUFVRI,1,,
106132,KUFVRI,1,,
106132,KUFVRI,5,,
106132,1JT1XB,1,,
106132,KUFVRI,7,,
106132,KUFVRI,2,,
106132,1JT1XB,2,,
106131,KUFVRI,1,,
106131,KUFVRI,1,,
106130,KUFVRI,1,,
106130,KUFVRI,3,,
106130,KUFVRI,1,,
106130,KUFVRI,2,,
106130,KUFVRI,1,,
106129,KUFVRI,1,,
106129,KUFVRI,1,,
106129,1JT1XB,1,,
106129,6M2FJM,1,,
106128,KUFVRI,1,,
106128,6M2FJM,1,,
106127,KUFVRI,1,,
106127,KUFVRI,1,,
106126,KUFVRI,1,,
106126,KUFVRI,1,,
106125,KUFVRI,1,,
106125,KUFVRI,1,,
106124,KUFVRI,1,,
106124,KUFVRI,1,,
106123,KUFVRI,4,,
106123,KUFVRI,1,,
106123,1JT1XB,1,,
106122,KUFVRI,2,,
106121,KUFVRI,2,,
106120,KUFVRI,1,,
106120,KUFVRI,1,,
106120,KUFVRI,1,,
106120,KUFVRI,3,,
106119,KUFVRI,1,,
106119,1JT1XB,1,,
106119,1JT1XB,1,,
106118,KUFVRI,1,,
106118,6M2FJM,1,,
106117,KUFVRI,1,,
106117,KUFVRI,1,,
106117,6M2FJM,1,,
106116,KUFVRI,1,,
106116,2T1DJM,1,,
106116,KTDZY0,1,,
106116,1ENECA,1,,
106116,G8ASPE,1,,
106116,6M2FJM,1,,
106115,KUFVRI,1,,
106115,KUFVRI,1,,
106115,2T1DJM,1,,
106115,2T1DJM,1,,
106115,1JT1XB,1,,
106114,KUFVRI,1,,
106114,WRRW1W,1,,
106114,1JT1XB,1,,
106114,KTDZY0,1,,
106114,6M2FJM,1,,
106114,WRRW1W,3,,
106113,1JT1XB,1,,
106113,WRRW1W,1,,
106112,XUZJ74,1,,
106112,XUZJ74,2,,
106112,KUFVRI,1,,
106112,KUFVRI,1,,
106112,2T1DJM,1,,
106112,2T1DJM,1,,
106112,2T1DJM,1,,
106112,1JT1XB,1,,
106112,KTDZY0,1,,
106112,1ENECA,1,,
106112,1ENECA,1,,
106112,6M2FJM,1,,
106112,6M2FJM,1,,
106112,6M2FJM,1,,
106111,XUZJ74,1,,
106111,XUZJ74,1,,
106111,2T1DJM,1,,
106111,1JT1XB,1,,
106111,KTDZY0,1,,
106111,1ENECA,1,,
106111,WRRW1W,1,,
106110,XUZJ74,1,,
106110,1JT1XB,1,,
106109,XUZJ74,1,,
106109,KUFVRI,1,,
106109,KUFVRI,2,,
106109,KTDZY0,1,,
106109,G8ASPE,1,,
106109,WRRW1W,1,,
106108,2T1DJM,1,,
106108,1JT1XB,1,,
106108,WRRW1W,1,,
106107,KUFVRI,1,,
106107,KUFVRI,1,,
106107,KUFVRI,1,,
106107,2T1DJM,1,,
106107,1ENECA,1,,
106107,1ENECA,1,,
106106,XUZJ74,1,,
106106,KUFVRI,1,,
106106,KUFVRI,1,,
106106,1ENECA,1,,
106106,WRRW1W,1,,
106105,KUFVRI,1,,
106105,KUFVRI,1,,
106105,KUFVRI,1,,
106105,2T1DJM,1,,
106105,2T1DJM,1,,
106105,2T1DJM,1,,
106105,1JT1XB,1,,
106105,1ENECA,2,,
106105,1ENECA,1,,
106105,1ENECA,1,,
106104,KUFVRI,1,,
106104,2T1DJM,1,,
106104,6M2FJM,1,,
106103,KUFVRI,1,,
106103,1JT1XB,1,,
106103,1JT1XB,1,,
106103,1ENECA,1,,
106103,G8ASPE,1,,
106103,KUFVRI,1,,
106103,G8ASPE,1,,
106103,WRRW1W,1,,
106103,WRRW1W,1,,
106102,KUFVRI,1,,
106102,1ENECA,1,,
106101,KUFVRI,1,,
106101,2T1DJM,1,,
106101,6M2FJM,1,,
106101,WRRW1W,1,,
106100,KUFVRI,2,,
106100,KUFVRI,1,,
106100,KUFVRI,1,,
106100,1JT1XB,1,,
106100,KTDZY0,1,,
106100,G8ASPE,1,,
106099,1JT1XB,1,,
106099,1JT1XB,1,,
106099,KTDZY0,1,,
106099,G8ASPE,1,,
106099,G8ASPE,2,,
106099,6M2FJM,1,,
106098,2T1DJM,1,,
106098,1JT1XB,1,,
106098,WRRW1W,1,,
106097,2T1DJM,1,,
106097,2T1DJM,1,,
106096,KUFVRI,1,,
106096,1JT1XB,1,,
106096,6M2FJM,1,,
106096,WRRW1W,2,,
106096,WRRW1W,1,,
106095,KUFVRI,1,,
106095,KUFVRI,1,,
106095,G8ASPE,1,,
106095,WRRW1W,1,,
106094,2T1DJM,1,,
106094,1JT1XB,1,,
106094,G8ASPE,2,,
106093,KUFVRI,1,,
106093,KTDZY0,1,,
106093,G8ASPE,1,,
106093,WRRW1W,1,,
106092,WRRW1W,1,,
106092,KUFVRI,1,,
106092,KUFVRI,1,,
106092,2T1DJM,1,,
106092,1JT1XB,1,,
106092,KTDZY0,1,,
106092,1ENECA,1,,
106092,WRRW1W,1,,
106092,WRRW1W,2,,
106091,XUZJ74,1,,
106091,KUFVRI,2,,
106091,KUFVRI,1,,
106091,2T1DJM,1,,
106091,1JT1XB,1,,
106091,6M2FJM,1,,
106091,WRRW1W,1,,
106091,WRRW1W,4,,
106090,KUFVRI,1,,
106090,1ENECA,1,,
106089,KUFVRI,1,,
106089,2T1DJM,1,,
106088,XUZJ74,1,,
106088,KUFVRI,1,,
106088,KUFVRI,1,,
106088,2T1DJM,1,,
106088,2T1DJM,1,,
106088,2T1DJM,1,,
106088,1JT1XB,1,,
106088,G8ASPE,1,,
106088,6M2FJM,2,,
106088,6M2FJM,1,,
106088,6M2FJM,1,,
106088,WRRW1W,1,,
106087,KUFVRI,2,,
106087,2T1DJM,2,,
106087,1JT1XB,1,,
106087,1JT1XB,1,,
106087,WRRW1W,1,,
106086,KTDZY0,1,,
106086,KTDZY0,1,,
106085,KUFVRI,1,,
106085,KUFVRI,1,,
106085,6M2FJM,1,,
106085,WRRW1W,1,,
106084,2T1DJM,1,,
106084,1ENECA,1,,
106083,6M2FJM,1,,
106083,WRRW1W,1,,
106082,KUFVRI,1,,
106082,2T1DJM,1,,
106082,WRRW1W,1,,
106082,WRRW1W,2,,
106081,KUFVRI,1,,
106081,2T1DJM,1,,
106081,6M2FJM,1,,
106080,KUFVRI,1,,
106080,2T1DJM,1,,
106080,1ENECA,1,,
106080,1ENECA,1,,
106079,KUFVRI,1,,
106079,6M2FJM,1,,
106078,KUFVRI,1,,
106078,KUFVRI,1,,
106077,KUFVRI,1,,
106077,WRRW1W,1,,
106076,KUFVRI,1,,
106076,1JT1XB,1,,
106076,WRRW1W,2,,
106075,KUFVRI,1,,
106075,2T1DJM,1,,
106075,KTDZY0,1,,
106075,WRRW1W,2,,
106074,KUFVRI,2,,
106074,KUFVRI,2,,
106074,1JT1XB,1,,
106074,1JT1XB,1,,
106074,KTDZY0,1,,
106074,KTDZY0,1,,
106074,6M2FJM,1,,
106073,KUFVRI,2,,
106072,KUFVRI,1,,
106072,KUFVRI,2,,
106072,KUFVRI,1,,
106072,KUFVRI,1,,
106071,KUFVRI,1,,
106071,KUFVRI,1,,
106070,1JT1XB,2,,
106069,KUFVRI,1,,
106069,KUFVRI,1,,
106069,KUFVRI,1,,
106069,1JT1XB,1,,
106068,1JT1XB,1,,
106068,1JT1XB,1,,
106067,1JT1XB,1,,
106067,1JT1XB,3,,
106066,1JT1XB,1,,
106065,KUFVRI,2,,
106064,KUFVRI,2,,
106063,KUFVRI,3,,
106062,WH1BJI,1,,
106062,I1KDJ0,1,,
106061,SWN7AU,1,,
106061,LXJQVG,1,,
106061,LXJQVG,1,,
106061,EQQBND,1,,
106061,EUMBM7,1,,
106060,RAUDQ6,1,,
106060,RAUDQ6,1,,
106060,HA0BOB,1,,
106060,5HQR89,1,,
106060,SWN7AU,2,,
106060,O7AXAK,1,,
106060,EQQBND,1,,
106060,EUMBM7,1,,
106060,HLOISD,1,,
106060,HLOISD,1,,
106060,2LPO6D,2,,
106060,8N10W9,1,,
106060,RAUDQ6,1,,
106060,RAUDQ6,1,,
106060,2T1DJM,1,,
106060,SWN7AU,1,,
106060,SWN7AU,1,,
106060,SWN7AU,1,,
106060,O7AXAK,1,,
106060,EQQBND,1,,
106060,HLOISD,1,,
106060,WRRW1W,1,,
106060,2LPO6D,1,,
106060,2LPO6D,1,,
106059,RAUDQ6,1,,
106059,AKP0A7,1,,
106059,AKP0A7,2,,
106059,AKP0A7,2,,
106059,TB6WIP,1,,
106059,TB6WIP,1,,
106059,TB6WIP,1,,
106058,NM6C73,1,,
106057,NM6C73,1,,
106057,NM6C73,1,,
106057,NM6C73,2,,
106056,B24J86,1,,
106056,B24J86,1,,
106056,Q50W5L,1,,
106056,Q50W5L,1,,
106056,AHR20O,1,,
106056,32ZKOX,1,,
106056,32ZKOX,1,,
106055,NM6C73,3,,
106055,NM6C73,4,,
106054,7BU1V7,2,,
106054,XUZJ74,1,,
106054,XUZJ74,2,,
106054,XUZJ74,1,,
106054,SMMRK3,1,,
106054,XUZJ74,2,,
106054,SMMRK3,2,,
106054,QVFB0Q,1,,
106054,QVFB0Q,1,,
106054,QVFB0Q,1,,
106054,QVFB0Q,1,,
106054,6M2FJM,3,,
106053,SMMRK3,1,,
106053,SMMRK3,1,,
106053,SMMRK3,1,,
106053,8N10W9,1,,
106053,8N10W9,2,,
106053,8N10W9,1,,
106053,2T1DJM,1,,
106053,W25EZN,1,,
106053,W25EZN,1,,
106053,W25EZN,1,,
106053,SSQFQA,1,,
106053,AKP0A7,1,,
106053,8N10W9,2,,
106053,W25EZN,1,,
106053,W25EZN,1,,
106053,W25EZN,1,,
106053,W25EZN,1,,
106053,Z8KPP8,1,,
106053,G8ASPE,1,,
106053,I1KDJ0,1,,
106053,I1KDJ0,1,,
106052,SMMRK3,1,,
106051,XUZJ74,1,,
106051,XUZJ74,1,,
106051,XUZJ74,1,,
106051,XUZJ74,1,,
106051,XUZJ74,1,,
106051,XUZJ74,1,,
106051,XUZJ74,1,,
106051,SMMRK3,1,,
106051,SMMRK3,2,,
106051,SMMRK3,1,,
106051,SMMRK3,1,,
106051,SMMRK3,1,,
106051,NM6C73,1,,
106050,8N10W9,2,,
106050,8N10W9,1,,
106050,AKP0A7,1,,
106050,AKP0A7,1,,
106050,AKP0A7,1,,
106050,AKP0A7,1,,
106050,V7JUQL,2,,
106049,NM6C73,2,,
106048,NM6C73,2,,
106048,NM6C73,3,,
106047,XUZJ74,1,,
106047,XUZJ74,1,,
106047,SMMRK3,1,,
106047,SMMRK3,2,,
106047,SMMRK3,2,,
106047,XUZJ74,1,,
106047,XUZJ74,1,,
106047,XUZJ74,1,,
106047,XUZJ74,1,,
106047,XUZJ74,1,,
106047,XUZJ74,1,,
106047,XUZJ74,1,,
106047,SMMRK3,2,,
106047,SMMRK3,2,,
106047,SMMRK3,2,,
106047,SMMRK3,1,,
106047,AHR20O,1,,
106047,AHR20O,2,,
106046,XUZJ74,1,,
106046,XUZJ74,1,,
106046,SMMRK3,1,,
106046,SMMRK3,2,,
106046,SMMRK3,2,,
106046,XUZJ74,1,,
106046,XUZJ74,1,,
106046,XUZJ74,1,,
106046,XUZJ74,1,,
106046,XUZJ74,1,,
106046,XUZJ74,1,,
106046,XUZJ74,1,,
106046,SMMRK3,2,,
106046,SMMRK3,2,,
106046,SMMRK3,2,,
106046,SMMRK3,1,,
106046,Q50W5L,1,,
106046,AHR20O,2,,
106045,XUZJ74,1,,
106045,XUZJ74,1,,
106045,XUZJ74,1,,
106045,SMMRK3,1,,
106045,SMMRK3,1,,
106045,SMMRK3,1,,
106045,SMMRK3,1,,
106045,XUZJ74,1,,
106045,XUZJ74,1,,
106045,XUZJ74,1,,
106045,XUZJ74,1,,
106045,XUZJ74,1,,
106045,XUZJ74,1,,
106045,SMMRK3,1,,
106045,SMMRK3,1,,
106045,SMMRK3,1,,
106045,SMMRK3,1,,
106045,SMMRK3,1,,
106044,XUZJ74,1,,
106044,XUZJ74,2,,
106044,XUZJ74,2,,
106044,XUZJ74,2,,
106044,SMMRK3,1,,
106044,SMMRK3,1,,
106044,SMMRK3,2,,
106044,SMMRK3,2,,
106044,XUZJ74,2,,
106044,XUZJ74,2,,
106044,XUZJ74,2,,
106044,XUZJ74,1,,
106044,XUZJ74,1,,
106044,XUZJ74,1,,
106044,XUZJ74,1,,
106044,SMMRK3,2,,
106044,SMMRK3,2,,
106044,SMMRK3,2,,
106044,SMMRK3,2,,
106044,SMMRK3,1,,
106044,SMMRK3,1,,
106044,Q50W5L,2,,
106044,Q50W5L,1,,
106044,AHR20O,1,,
106044,Q50W5L,1,,
106044,Q50W5L,1,,
106044,Q50W5L,1,,
106044,AHR20O,1,,
106044,AHR20O,1,,
106043,AHR20O,1,,
106043,AHR20O,1,,
106043,XUZJ74,1,,
106043,XUZJ74,1,,
106043,XUZJ74,1,,
106043,XUZJ74,1,,
106043,XUZJ74,1,,
106043,SMMRK3,1,,
106043,SMMRK3,1,,
106043,SMMRK3,2,,
106043,SMMRK3,2,,
106043,SMMRK3,2,,
106043,SMMRK3,2,,
106043,SMMRK3,2,,
106043,XUZJ74,1,,
106043,XUZJ74,1,,
106043,XUZJ74,1,,
106043,XUZJ74,1,,
106043,SMMRK3,2,,
106043,SMMRK3,1,,
106043,SMMRK3,1,,
106042,XUZJ74,1,,
106042,XUZJ74,1,,
106042,XUZJ74,1,,
106042,XUZJ74,1,,
106042,XUZJ74,1,,
106042,XUZJ74,1,,
106042,SMMRK3,1,,
106042,SMMRK3,2,,
106042,SMMRK3,2,,
106042,SMMRK3,2,,
106042,SMMRK3,2,,
106042,SMMRK3,1,,
106042,XUZJ74,1,,
106042,XUZJ74,1,,
106042,XUZJ74,1,,
106042,SMMRK3,1,,
106042,SMMRK3,1,,
106042,Q50W5L,2,,
106042,Q50W5L,1,,
106042,Q50W5L,1,,
106042,AHR20O,2,,
106042,AHR20O,1,,
106042,AHR20O,1,,
106041,XUZJ74,1,,
106041,XUZJ74,1,,
106041,XUZJ74,1,,
106041,SMMRK3,1,,
106041,SMMRK3,1,,
106041,SMMRK3,2,,
106041,SMMRK3,2,,
106041,SMMRK3,2,,
106041,XUZJ74,1,,
106041,XUZJ74,1,,
106041,XUZJ74,1,,
106041,XUZJ74,1,,
106041,XUZJ74,1,,
106041,XUZJ74,1,,
106041,XUZJ74,1,,
106041,XUZJ74,1,,
106041,SMMRK3,2,,
106041,SMMRK3,2,,
106041,SMMRK3,2,,
106041,SMMRK3,1,,
106041,SMMRK3,1,,
106041,J2URNJ,1,,
106041,J2URNJ,1,,
106040,9KHDG3,2,,
106039,2T1DJM,1,,
106039,56TC1Z,1,,
106039,5HQR89,1,,
106039,5HQR89,1,,
106039,8N10W9,1,,
106039,8N10W9,1,,
106039,RAUDQ6,1,,
106039,HA0BOB,1,,
106039,HA0BOB,1,,
106039,5HQR89,1,,
106039,5HQR89,1,,
106039,5HQR89,1,,
106039,V7JUQL,1,,
106039,EQQBND,1,,
106038,8N10W9,1,,
106038,8N10W9,2,,
106038,8N10W9,2,,
106038,8N10W9,1,,
106038,2T1DJM,1,,
106038,2T1DJM,1,,
106038,2T1DJM,1,,
106038,HA0BOB,1,,
106038,37VA62,1,,
106037,2Z7ZEP,1,,
106037,2Z7ZEP,1,,
106037,2Z7ZEP,1,,
106037,TAHFOD,1,,
106036,SMMRK3,1,,
106036,SMMRK3,1,,
106036,LXJQVG,1,,
106036,Z8KPP8,1,,
106035,AKP0A7,1,,
106035,DGAONE,1,,
106034,8N10W9,1,,
106034,6M2FJM,3,,
106034,6M2FJM,3,,
106034,6M2FJM,1,,
106034,I1KDJ0,1,,
106033,8N10W9,2,,
106033,I1KDJ0,1,,
106033,TNAHD4,1,,
106033,TNAHD4,2,,
106033,TNAHD4,1,,
106033,TNAHD4,1,,
106033,8N10W9,1,,
106033,ZRCYSH,1,,
106033,ZRCYSH,1,,
106033,I1KDJ0,1,,
106033,WRRW1W,1,,
106033,TNAHD4,1,,
106033,TNAHD4,1,,
106033,TNAHD4,1,,
106032,S90CD9,1,,
106031,9KHDG3,1,,
106030,DF3KQM,3,,
106029,SMMRK3,1,,
106029,QVFB0Q,1,,
106029,QVFB0Q,1,,
106029,SSQFQA,1,,
106029,32ZKOX,1,,
106029,WRRW1W,1,,
106029,WRRW1W,1,,
106028,ZGYCSW,4,,
106028,ZGYCSW,1,,
106028,ZGYCSW,5,,
106028,ZGYCSW,1,,
106027,ZGYCSW,5,,
106027,ZGYCSW,5,,
106027,ZGYCSW,2,,
106027,ZGYCSW,1,,
106026,V7JUQL,1,,
106026,WGHG3L,1,,
106025,RAUDQ6,1,,
106025,RAUDQ6,1,,
106025,RAUDQ6,1,,
106025,37VA62,1,,
106024,NM6C73,3,,
106024,NM6C73,2,,
106023,TBCCF7,1,,
106023,IA7X1P,2,,
106022,05W6TK,1,,
106021,IYXV3Z,1,,
106020,2Z7ZEP,1,,
106019,ZX6MUV,1,,
106018,ZX6MUV,1,,
106017,JEGRCL,1,,
106016,JCNON3,1,,
106015,DGAONE,1,,
106015,Z8KPP8,1,,
106015,Z8KPP8,1,,
106015,6M2FJM,1,,
106015,37VA62,1,,
106015,800OVF,1,,
106014,9KHDG3,1,,
106013,NM6C73,7,,
106012,W25EZN,1,,
106011,7BU1V7,1,,
106011,7BU1V7,1,,
106011,SMMRK3,1,,
106011,SMMRK3,1,,
106011,SMMRK3,1,,
106011,8N10W9,1,,
106011,U95NWB,1,,
106011,U95NWB,1,,
106011,8D9SAW,2,,
106011,DGAONE,2,,
106011,DGAONE,1,,
106011,DGAONE,1,,
106011,WGHG3L,2,,
106011,8D9SAW,1,,
106011,8D9SAW,2,,
106011,8D9SAW,1,,
106011,8D9SAW,1,,
106011,8D9SAW,1,,
106011,DGAONE,1,,
106011,WGHG3L,1,,
106010,DNLEH7,1,,
106009,EUMBM7,1,,
106008,XUZJ74,1,,
106008,XUZJ74,1,,
106008,XUZJ74,1,,
106008,XUZJ74,1,,
106008,XUZJ74,1,,
106008,XUZJ74,1,,
106008,8N10W9,1,,
106008,8N10W9,1,,
106008,8N10W9,1,,
106008,8N10W9,1,,
106008,8N10W9,1,,
106008,DGAONE,1,,
106008,YE890X,1,,
106008,EUMBM7,1,,
106008,DGAONE,1,,
106008,DGAONE,2,,
106007,8N10W9,2,,
106007,8N10W9,2,,
106007,8N10W9,2,,
106007,2T1DJM,1,,
106007,2T1DJM,1,,
106007,ZRCYSH,1,,
106007,ZRCYSH,1,,
106007,ZRCYSH,1,,
106007,800OVF,1,,
106007,800OVF,2,,
106007,RUUOCB,1,,
106007,TNAHD4,3,,
106007,TNAHD4,2,,
106007,TNAHD4,1,,
106007,8N10W9,1,,
106007,37VA62,1,,
106006,TNAHD4,1,,
106005,TAHFOD,1,,
106004,2Z7ZEP,1,,
106003,WGHG3L,1,,
106003,WGHG3L,1,,
106002,F7LULH,1,,
106002,B24J86,1,,
106002,B24J86,1,,
106001,I1X92B,1,,
106001,I1X92B,2,,
106000,Z8KPP8,3,,
106000,Z8KPP8,5,,
106000,4E0KXI,1,,
106000,4E0KXI,2,,
106000,U95NWB,1,,
106000,LXJQVG,1,,
106000,LXJQVG,1,,
106000,Z8KPP8,3,,
106000,Z8KPP8,2,,
106000,Z8KPP8,2,,
106000,TNAHD4,1,,
106000,TNAHD4,1,,
